ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	83541	83541	83541	83541	83541	83541	83541
2	83542	83542	83542	83542	83542	83542	83542
3	83543	83543	83543	83543	83543	83543	83543
4	83544	83544	83544	83544	83544	83544	83544
5	83545	83545	83545	83545	83545	83545	83545
6	83546	83546	83546	83546	83546	83546	83546
7	83547	83547	83547	83547	83547	83547	83547
8	83548	83548	83548	83548	83548	83548	83548
9	83549	83549	83549	83549	83549	83549	83549
10	83550	83550	83550	83550	83550	83550	83550
11	83551	83551	83551	83551	83551	83551	83551
12	83552	83552	83552	83552	83552	83552	83552
13	83553	83553	83553	83553	83553	83553	83553
14	83554	83554	83554	83554	83554	83554	83554
15	83555	83555	83555	83555	83555	83555	83555
16	83556	83556	83556	83556	83556	83556	83556
17	83557	83557	83557	83557	83557	83557	83557
18	83558	83558	83558	83558	83558	83558	83558
19	83559	83559	83559	83559	83559	83559	83559
20	83560	83560	83560	83560	83560	83560	83560
