ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	146781	146781	146781	146781	146781	146781	146781
2	146782	146782	146782	146782	146782	146782	146782
3	146783	146783	146783	146783	146783	146783	146783
4	146784	146784	146784	146784	146784	146784	146784
5	146785	146785	146785	146785	146785	146785	146785
6	146786	146786	146786	146786	146786	146786	146786
7	146787	146787	146787	146787	146787	146787	146787
8	146788	146788	146788	146788	146788	146788	146788
9	146789	146789	146789	146789	146789	146789	146789
10	146790	146790	146790	146790	146790	146790	146790
11	146791	146791	146791	146791	146791	146791	146791
12	146792	146792	146792	146792	146792	146792	146792
13	146793	146793	146793	146793	146793	146793	146793
14	146794	146794	146794	146794	146794	146794	146794
15	146795	146795	146795	146795	146795	146795	146795
16	146796	146796	146796	146796	146796	146796	146796
17	146797	146797	146797	146797	146797	146797	146797
18	146798	146798	146798	146798	146798	146798	146798
19	146799	146799	146799	146799	146799	146799	146799
20	146800	146800	146800	146800	146800	146800	146800
