ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	169501	169501	169501	169501	169501	169501	169501
2	169502	169502	169502	169502	169502	169502	169502
3	169503	169503	169503	169503	169503	169503	169503
4	169504	169504	169504	169504	169504	169504	169504
5	169505	169505	169505	169505	169505	169505	169505
6	169506	169506	169506	169506	169506	169506	169506
7	169507	169507	169507	169507	169507	169507	169507
8	169508	169508	169508	169508	169508	169508	169508
9	169509	169509	169509	169509	169509	169509	169509
10	169510	169510	169510	169510	169510	169510	169510
11	169511	169511	169511	169511	169511	169511	169511
12	169512	169512	169512	169512	169512	169512	169512
13	169513	169513	169513	169513	169513	169513	169513
14	169514	169514	169514	169514	169514	169514	169514
15	169515	169515	169515	169515	169515	169515	169515
16	169516	169516	169516	169516	169516	169516	169516
17	169517	169517	169517	169517	169517	169517	169517
18	169518	169518	169518	169518	169518	169518	169518
19	169519	169519	169519	169519	169519	169519	169519
20	169520	169520	169520	169520	169520	169520	169520
