ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	129021	129021	129021	129021	129021	129021	129021
2	129022	129022	129022	129022	129022	129022	129022
3	129023	129023	129023	129023	129023	129023	129023
4	129024	129024	129024	129024	129024	129024	129024
5	129025	129025	129025	129025	129025	129025	129025
6	129026	129026	129026	129026	129026	129026	129026
7	129027	129027	129027	129027	129027	129027	129027
8	129028	129028	129028	129028	129028	129028	129028
9	129029	129029	129029	129029	129029	129029	129029
10	129030	129030	129030	129030	129030	129030	129030
11	129031	129031	129031	129031	129031	129031	129031
12	129032	129032	129032	129032	129032	129032	129032
13	129033	129033	129033	129033	129033	129033	129033
14	129034	129034	129034	129034	129034	129034	129034
15	129035	129035	129035	129035	129035	129035	129035
16	129036	129036	129036	129036	129036	129036	129036
17	129037	129037	129037	129037	129037	129037	129037
18	129038	129038	129038	129038	129038	129038	129038
19	129039	129039	129039	129039	129039	129039	129039
20	129040	129040	129040	129040	129040	129040	129040
