ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	79041	79041	79041	79041	79041	79041	79041
2	79042	79042	79042	79042	79042	79042	79042
3	79043	79043	79043	79043	79043	79043	79043
4	79044	79044	79044	79044	79044	79044	79044
5	79045	79045	79045	79045	79045	79045	79045
6	79046	79046	79046	79046	79046	79046	79046
7	79047	79047	79047	79047	79047	79047	79047
8	79048	79048	79048	79048	79048	79048	79048
9	79049	79049	79049	79049	79049	79049	79049
10	79050	79050	79050	79050	79050	79050	79050
11	79051	79051	79051	79051	79051	79051	79051
12	79052	79052	79052	79052	79052	79052	79052
13	79053	79053	79053	79053	79053	79053	79053
14	79054	79054	79054	79054	79054	79054	79054
15	79055	79055	79055	79055	79055	79055	79055
16	79056	79056	79056	79056	79056	79056	79056
17	79057	79057	79057	79057	79057	79057	79057
18	79058	79058	79058	79058	79058	79058	79058
19	79059	79059	79059	79059	79059	79059	79059
20	79060	79060	79060	79060	79060	79060	79060
