ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	186201	186201	186201	186201	186201	186201	186201
2	186202	186202	186202	186202	186202	186202	186202
3	186203	186203	186203	186203	186203	186203	186203
4	186204	186204	186204	186204	186204	186204	186204
5	186205	186205	186205	186205	186205	186205	186205
6	186206	186206	186206	186206	186206	186206	186206
7	186207	186207	186207	186207	186207	186207	186207
8	186208	186208	186208	186208	186208	186208	186208
9	186209	186209	186209	186209	186209	186209	186209
10	186210	186210	186210	186210	186210	186210	186210
11	186211	186211	186211	186211	186211	186211	186211
12	186212	186212	186212	186212	186212	186212	186212
13	186213	186213	186213	186213	186213	186213	186213
14	186214	186214	186214	186214	186214	186214	186214
15	186215	186215	186215	186215	186215	186215	186215
16	186216	186216	186216	186216	186216	186216	186216
17	186217	186217	186217	186217	186217	186217	186217
18	186218	186218	186218	186218	186218	186218	186218
19	186219	186219	186219	186219	186219	186219	186219
20	186220	186220	186220	186220	186220	186220	186220
