ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	175281	175281	175281	175281	175281	175281	175281
2	175282	175282	175282	175282	175282	175282	175282
3	175283	175283	175283	175283	175283	175283	175283
4	175284	175284	175284	175284	175284	175284	175284
5	175285	175285	175285	175285	175285	175285	175285
6	175286	175286	175286	175286	175286	175286	175286
7	175287	175287	175287	175287	175287	175287	175287
8	175288	175288	175288	175288	175288	175288	175288
9	175289	175289	175289	175289	175289	175289	175289
10	175290	175290	175290	175290	175290	175290	175290
11	175291	175291	175291	175291	175291	175291	175291
12	175292	175292	175292	175292	175292	175292	175292
13	175293	175293	175293	175293	175293	175293	175293
14	175294	175294	175294	175294	175294	175294	175294
15	175295	175295	175295	175295	175295	175295	175295
16	175296	175296	175296	175296	175296	175296	175296
17	175297	175297	175297	175297	175297	175297	175297
18	175298	175298	175298	175298	175298	175298	175298
19	175299	175299	175299	175299	175299	175299	175299
20	175300	175300	175300	175300	175300	175300	175300
