ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	52221	52221	52221	52221	52221	52221	52221
2	52222	52222	52222	52222	52222	52222	52222
3	52223	52223	52223	52223	52223	52223	52223
4	52224	52224	52224	52224	52224	52224	52224
5	52225	52225	52225	52225	52225	52225	52225
6	52226	52226	52226	52226	52226	52226	52226
7	52227	52227	52227	52227	52227	52227	52227
8	52228	52228	52228	52228	52228	52228	52228
9	52229	52229	52229	52229	52229	52229	52229
10	52230	52230	52230	52230	52230	52230	52230
11	52231	52231	52231	52231	52231	52231	52231
12	52232	52232	52232	52232	52232	52232	52232
13	52233	52233	52233	52233	52233	52233	52233
14	52234	52234	52234	52234	52234	52234	52234
15	52235	52235	52235	52235	52235	52235	52235
16	52236	52236	52236	52236	52236	52236	52236
17	52237	52237	52237	52237	52237	52237	52237
18	52238	52238	52238	52238	52238	52238	52238
19	52239	52239	52239	52239	52239	52239	52239
20	52240	52240	52240	52240	52240	52240	52240
