ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	107201	107201	107201	107201	107201	107201	107201
2	107202	107202	107202	107202	107202	107202	107202
3	107203	107203	107203	107203	107203	107203	107203
4	107204	107204	107204	107204	107204	107204	107204
5	107205	107205	107205	107205	107205	107205	107205
6	107206	107206	107206	107206	107206	107206	107206
7	107207	107207	107207	107207	107207	107207	107207
8	107208	107208	107208	107208	107208	107208	107208
9	107209	107209	107209	107209	107209	107209	107209
10	107210	107210	107210	107210	107210	107210	107210
11	107211	107211	107211	107211	107211	107211	107211
12	107212	107212	107212	107212	107212	107212	107212
13	107213	107213	107213	107213	107213	107213	107213
14	107214	107214	107214	107214	107214	107214	107214
15	107215	107215	107215	107215	107215	107215	107215
16	107216	107216	107216	107216	107216	107216	107216
17	107217	107217	107217	107217	107217	107217	107217
18	107218	107218	107218	107218	107218	107218	107218
19	107219	107219	107219	107219	107219	107219	107219
20	107220	107220	107220	107220	107220	107220	107220
