ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	75061	75061	75061	75061	75061	75061	75061
2	75062	75062	75062	75062	75062	75062	75062
3	75063	75063	75063	75063	75063	75063	75063
4	75064	75064	75064	75064	75064	75064	75064
5	75065	75065	75065	75065	75065	75065	75065
6	75066	75066	75066	75066	75066	75066	75066
7	75067	75067	75067	75067	75067	75067	75067
8	75068	75068	75068	75068	75068	75068	75068
9	75069	75069	75069	75069	75069	75069	75069
10	75070	75070	75070	75070	75070	75070	75070
11	75071	75071	75071	75071	75071	75071	75071
12	75072	75072	75072	75072	75072	75072	75072
13	75073	75073	75073	75073	75073	75073	75073
14	75074	75074	75074	75074	75074	75074	75074
15	75075	75075	75075	75075	75075	75075	75075
16	75076	75076	75076	75076	75076	75076	75076
17	75077	75077	75077	75077	75077	75077	75077
18	75078	75078	75078	75078	75078	75078	75078
19	75079	75079	75079	75079	75079	75079	75079
20	75080	75080	75080	75080	75080	75080	75080
