ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	100001	100001	100001	100001	100001	100001	100001
2	100002	100002	100002	100002	100002	100002	100002
3	100003	100003	100003	100003	100003	100003	100003
4	100004	100004	100004	100004	100004	100004	100004
5	100005	100005	100005	100005	100005	100005	100005
6	100006	100006	100006	100006	100006	100006	100006
7	100007	100007	100007	100007	100007	100007	100007
8	100008	100008	100008	100008	100008	100008	100008
9	100009	100009	100009	100009	100009	100009	100009
10	100010	100010	100010	100010	100010	100010	100010
11	100011	100011	100011	100011	100011	100011	100011
12	100012	100012	100012	100012	100012	100012	100012
13	100013	100013	100013	100013	100013	100013	100013
14	100014	100014	100014	100014	100014	100014	100014
15	100015	100015	100015	100015	100015	100015	100015
16	100016	100016	100016	100016	100016	100016	100016
17	100017	100017	100017	100017	100017	100017	100017
18	100018	100018	100018	100018	100018	100018	100018
19	100019	100019	100019	100019	100019	100019	100019
20	100020	100020	100020	100020	100020	100020	100020
