ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	174581	174581	174581	174581	174581	174581	174581
2	174582	174582	174582	174582	174582	174582	174582
3	174583	174583	174583	174583	174583	174583	174583
4	174584	174584	174584	174584	174584	174584	174584
5	174585	174585	174585	174585	174585	174585	174585
6	174586	174586	174586	174586	174586	174586	174586
7	174587	174587	174587	174587	174587	174587	174587
8	174588	174588	174588	174588	174588	174588	174588
9	174589	174589	174589	174589	174589	174589	174589
10	174590	174590	174590	174590	174590	174590	174590
11	174591	174591	174591	174591	174591	174591	174591
12	174592	174592	174592	174592	174592	174592	174592
13	174593	174593	174593	174593	174593	174593	174593
14	174594	174594	174594	174594	174594	174594	174594
15	174595	174595	174595	174595	174595	174595	174595
16	174596	174596	174596	174596	174596	174596	174596
17	174597	174597	174597	174597	174597	174597	174597
18	174598	174598	174598	174598	174598	174598	174598
19	174599	174599	174599	174599	174599	174599	174599
20	174600	174600	174600	174600	174600	174600	174600
