ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	68941	68941	68941	68941	68941	68941	68941
2	68942	68942	68942	68942	68942	68942	68942
3	68943	68943	68943	68943	68943	68943	68943
4	68944	68944	68944	68944	68944	68944	68944
5	68945	68945	68945	68945	68945	68945	68945
6	68946	68946	68946	68946	68946	68946	68946
7	68947	68947	68947	68947	68947	68947	68947
8	68948	68948	68948	68948	68948	68948	68948
9	68949	68949	68949	68949	68949	68949	68949
10	68950	68950	68950	68950	68950	68950	68950
11	68951	68951	68951	68951	68951	68951	68951
12	68952	68952	68952	68952	68952	68952	68952
13	68953	68953	68953	68953	68953	68953	68953
14	68954	68954	68954	68954	68954	68954	68954
15	68955	68955	68955	68955	68955	68955	68955
16	68956	68956	68956	68956	68956	68956	68956
17	68957	68957	68957	68957	68957	68957	68957
18	68958	68958	68958	68958	68958	68958	68958
19	68959	68959	68959	68959	68959	68959	68959
20	68960	68960	68960	68960	68960	68960	68960
