ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	93681	93681	93681	93681	93681	93681	93681
2	93682	93682	93682	93682	93682	93682	93682
3	93683	93683	93683	93683	93683	93683	93683
4	93684	93684	93684	93684	93684	93684	93684
5	93685	93685	93685	93685	93685	93685	93685
6	93686	93686	93686	93686	93686	93686	93686
7	93687	93687	93687	93687	93687	93687	93687
8	93688	93688	93688	93688	93688	93688	93688
9	93689	93689	93689	93689	93689	93689	93689
10	93690	93690	93690	93690	93690	93690	93690
11	93691	93691	93691	93691	93691	93691	93691
12	93692	93692	93692	93692	93692	93692	93692
13	93693	93693	93693	93693	93693	93693	93693
14	93694	93694	93694	93694	93694	93694	93694
15	93695	93695	93695	93695	93695	93695	93695
16	93696	93696	93696	93696	93696	93696	93696
17	93697	93697	93697	93697	93697	93697	93697
18	93698	93698	93698	93698	93698	93698	93698
19	93699	93699	93699	93699	93699	93699	93699
20	93700	93700	93700	93700	93700	93700	93700
