ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	66981	66981	66981	66981	66981	66981	66981
2	66982	66982	66982	66982	66982	66982	66982
3	66983	66983	66983	66983	66983	66983	66983
4	66984	66984	66984	66984	66984	66984	66984
5	66985	66985	66985	66985	66985	66985	66985
6	66986	66986	66986	66986	66986	66986	66986
7	66987	66987	66987	66987	66987	66987	66987
8	66988	66988	66988	66988	66988	66988	66988
9	66989	66989	66989	66989	66989	66989	66989
10	66990	66990	66990	66990	66990	66990	66990
11	66991	66991	66991	66991	66991	66991	66991
12	66992	66992	66992	66992	66992	66992	66992
13	66993	66993	66993	66993	66993	66993	66993
14	66994	66994	66994	66994	66994	66994	66994
15	66995	66995	66995	66995	66995	66995	66995
16	66996	66996	66996	66996	66996	66996	66996
17	66997	66997	66997	66997	66997	66997	66997
18	66998	66998	66998	66998	66998	66998	66998
19	66999	66999	66999	66999	66999	66999	66999
20	67000	67000	67000	67000	67000	67000	67000
