ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	110521	110521	110521	110521	110521	110521	110521
2	110522	110522	110522	110522	110522	110522	110522
3	110523	110523	110523	110523	110523	110523	110523
4	110524	110524	110524	110524	110524	110524	110524
5	110525	110525	110525	110525	110525	110525	110525
6	110526	110526	110526	110526	110526	110526	110526
7	110527	110527	110527	110527	110527	110527	110527
8	110528	110528	110528	110528	110528	110528	110528
9	110529	110529	110529	110529	110529	110529	110529
10	110530	110530	110530	110530	110530	110530	110530
11	110531	110531	110531	110531	110531	110531	110531
12	110532	110532	110532	110532	110532	110532	110532
13	110533	110533	110533	110533	110533	110533	110533
14	110534	110534	110534	110534	110534	110534	110534
15	110535	110535	110535	110535	110535	110535	110535
16	110536	110536	110536	110536	110536	110536	110536
17	110537	110537	110537	110537	110537	110537	110537
18	110538	110538	110538	110538	110538	110538	110538
19	110539	110539	110539	110539	110539	110539	110539
20	110540	110540	110540	110540	110540	110540	110540
