ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	148981	148981	148981	148981	148981	148981	148981
2	148982	148982	148982	148982	148982	148982	148982
3	148983	148983	148983	148983	148983	148983	148983
4	148984	148984	148984	148984	148984	148984	148984
5	148985	148985	148985	148985	148985	148985	148985
6	148986	148986	148986	148986	148986	148986	148986
7	148987	148987	148987	148987	148987	148987	148987
8	148988	148988	148988	148988	148988	148988	148988
9	148989	148989	148989	148989	148989	148989	148989
10	148990	148990	148990	148990	148990	148990	148990
11	148991	148991	148991	148991	148991	148991	148991
12	148992	148992	148992	148992	148992	148992	148992
13	148993	148993	148993	148993	148993	148993	148993
14	148994	148994	148994	148994	148994	148994	148994
15	148995	148995	148995	148995	148995	148995	148995
16	148996	148996	148996	148996	148996	148996	148996
17	148997	148997	148997	148997	148997	148997	148997
18	148998	148998	148998	148998	148998	148998	148998
19	148999	148999	148999	148999	148999	148999	148999
20	149000	149000	149000	149000	149000	149000	149000
