ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	7421	7421	7421	7421	7421	7421	7421
2	7422	7422	7422	7422	7422	7422	7422
3	7423	7423	7423	7423	7423	7423	7423
4	7424	7424	7424	7424	7424	7424	7424
5	7425	7425	7425	7425	7425	7425	7425
6	7426	7426	7426	7426	7426	7426	7426
7	7427	7427	7427	7427	7427	7427	7427
8	7428	7428	7428	7428	7428	7428	7428
9	7429	7429	7429	7429	7429	7429	7429
10	7430	7430	7430	7430	7430	7430	7430
11	7431	7431	7431	7431	7431	7431	7431
12	7432	7432	7432	7432	7432	7432	7432
13	7433	7433	7433	7433	7433	7433	7433
14	7434	7434	7434	7434	7434	7434	7434
15	7435	7435	7435	7435	7435	7435	7435
16	7436	7436	7436	7436	7436	7436	7436
17	7437	7437	7437	7437	7437	7437	7437
18	7438	7438	7438	7438	7438	7438	7438
19	7439	7439	7439	7439	7439	7439	7439
20	7440	7440	7440	7440	7440	7440	7440
