ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	57861	57861	57861	57861	57861	57861	57861
2	57862	57862	57862	57862	57862	57862	57862
3	57863	57863	57863	57863	57863	57863	57863
4	57864	57864	57864	57864	57864	57864	57864
5	57865	57865	57865	57865	57865	57865	57865
6	57866	57866	57866	57866	57866	57866	57866
7	57867	57867	57867	57867	57867	57867	57867
8	57868	57868	57868	57868	57868	57868	57868
9	57869	57869	57869	57869	57869	57869	57869
10	57870	57870	57870	57870	57870	57870	57870
11	57871	57871	57871	57871	57871	57871	57871
12	57872	57872	57872	57872	57872	57872	57872
13	57873	57873	57873	57873	57873	57873	57873
14	57874	57874	57874	57874	57874	57874	57874
15	57875	57875	57875	57875	57875	57875	57875
16	57876	57876	57876	57876	57876	57876	57876
17	57877	57877	57877	57877	57877	57877	57877
18	57878	57878	57878	57878	57878	57878	57878
19	57879	57879	57879	57879	57879	57879	57879
20	57880	57880	57880	57880	57880	57880	57880
