ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	148261	148261	148261	148261	148261	148261	148261
2	148262	148262	148262	148262	148262	148262	148262
3	148263	148263	148263	148263	148263	148263	148263
4	148264	148264	148264	148264	148264	148264	148264
5	148265	148265	148265	148265	148265	148265	148265
6	148266	148266	148266	148266	148266	148266	148266
7	148267	148267	148267	148267	148267	148267	148267
8	148268	148268	148268	148268	148268	148268	148268
9	148269	148269	148269	148269	148269	148269	148269
10	148270	148270	148270	148270	148270	148270	148270
11	148271	148271	148271	148271	148271	148271	148271
12	148272	148272	148272	148272	148272	148272	148272
13	148273	148273	148273	148273	148273	148273	148273
14	148274	148274	148274	148274	148274	148274	148274
15	148275	148275	148275	148275	148275	148275	148275
16	148276	148276	148276	148276	148276	148276	148276
17	148277	148277	148277	148277	148277	148277	148277
18	148278	148278	148278	148278	148278	148278	148278
19	148279	148279	148279	148279	148279	148279	148279
20	148280	148280	148280	148280	148280	148280	148280
