ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	169961	169961	169961	169961	169961	169961	169961
2	169962	169962	169962	169962	169962	169962	169962
3	169963	169963	169963	169963	169963	169963	169963
4	169964	169964	169964	169964	169964	169964	169964
5	169965	169965	169965	169965	169965	169965	169965
6	169966	169966	169966	169966	169966	169966	169966
7	169967	169967	169967	169967	169967	169967	169967
8	169968	169968	169968	169968	169968	169968	169968
9	169969	169969	169969	169969	169969	169969	169969
10	169970	169970	169970	169970	169970	169970	169970
11	169971	169971	169971	169971	169971	169971	169971
12	169972	169972	169972	169972	169972	169972	169972
13	169973	169973	169973	169973	169973	169973	169973
14	169974	169974	169974	169974	169974	169974	169974
15	169975	169975	169975	169975	169975	169975	169975
16	169976	169976	169976	169976	169976	169976	169976
17	169977	169977	169977	169977	169977	169977	169977
18	169978	169978	169978	169978	169978	169978	169978
19	169979	169979	169979	169979	169979	169979	169979
20	169980	169980	169980	169980	169980	169980	169980
