ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	52401	52401	52401	52401	52401	52401	52401
2	52402	52402	52402	52402	52402	52402	52402
3	52403	52403	52403	52403	52403	52403	52403
4	52404	52404	52404	52404	52404	52404	52404
5	52405	52405	52405	52405	52405	52405	52405
6	52406	52406	52406	52406	52406	52406	52406
7	52407	52407	52407	52407	52407	52407	52407
8	52408	52408	52408	52408	52408	52408	52408
9	52409	52409	52409	52409	52409	52409	52409
10	52410	52410	52410	52410	52410	52410	52410
11	52411	52411	52411	52411	52411	52411	52411
12	52412	52412	52412	52412	52412	52412	52412
13	52413	52413	52413	52413	52413	52413	52413
14	52414	52414	52414	52414	52414	52414	52414
15	52415	52415	52415	52415	52415	52415	52415
16	52416	52416	52416	52416	52416	52416	52416
17	52417	52417	52417	52417	52417	52417	52417
18	52418	52418	52418	52418	52418	52418	52418
19	52419	52419	52419	52419	52419	52419	52419
20	52420	52420	52420	52420	52420	52420	52420
