ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	156001	156001	156001	156001	156001	156001	156001
2	156002	156002	156002	156002	156002	156002	156002
3	156003	156003	156003	156003	156003	156003	156003
4	156004	156004	156004	156004	156004	156004	156004
5	156005	156005	156005	156005	156005	156005	156005
6	156006	156006	156006	156006	156006	156006	156006
7	156007	156007	156007	156007	156007	156007	156007
8	156008	156008	156008	156008	156008	156008	156008
9	156009	156009	156009	156009	156009	156009	156009
10	156010	156010	156010	156010	156010	156010	156010
11	156011	156011	156011	156011	156011	156011	156011
12	156012	156012	156012	156012	156012	156012	156012
13	156013	156013	156013	156013	156013	156013	156013
14	156014	156014	156014	156014	156014	156014	156014
15	156015	156015	156015	156015	156015	156015	156015
16	156016	156016	156016	156016	156016	156016	156016
17	156017	156017	156017	156017	156017	156017	156017
18	156018	156018	156018	156018	156018	156018	156018
19	156019	156019	156019	156019	156019	156019	156019
20	156020	156020	156020	156020	156020	156020	156020
