ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	73521	73521	73521	73521	73521	73521	73521
2	73522	73522	73522	73522	73522	73522	73522
3	73523	73523	73523	73523	73523	73523	73523
4	73524	73524	73524	73524	73524	73524	73524
5	73525	73525	73525	73525	73525	73525	73525
6	73526	73526	73526	73526	73526	73526	73526
7	73527	73527	73527	73527	73527	73527	73527
8	73528	73528	73528	73528	73528	73528	73528
9	73529	73529	73529	73529	73529	73529	73529
10	73530	73530	73530	73530	73530	73530	73530
11	73531	73531	73531	73531	73531	73531	73531
12	73532	73532	73532	73532	73532	73532	73532
13	73533	73533	73533	73533	73533	73533	73533
14	73534	73534	73534	73534	73534	73534	73534
15	73535	73535	73535	73535	73535	73535	73535
16	73536	73536	73536	73536	73536	73536	73536
17	73537	73537	73537	73537	73537	73537	73537
18	73538	73538	73538	73538	73538	73538	73538
19	73539	73539	73539	73539	73539	73539	73539
20	73540	73540	73540	73540	73540	73540	73540
