ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	154041	154041	154041	154041	154041	154041	154041
2	154042	154042	154042	154042	154042	154042	154042
3	154043	154043	154043	154043	154043	154043	154043
4	154044	154044	154044	154044	154044	154044	154044
5	154045	154045	154045	154045	154045	154045	154045
6	154046	154046	154046	154046	154046	154046	154046
7	154047	154047	154047	154047	154047	154047	154047
8	154048	154048	154048	154048	154048	154048	154048
9	154049	154049	154049	154049	154049	154049	154049
10	154050	154050	154050	154050	154050	154050	154050
11	154051	154051	154051	154051	154051	154051	154051
12	154052	154052	154052	154052	154052	154052	154052
13	154053	154053	154053	154053	154053	154053	154053
14	154054	154054	154054	154054	154054	154054	154054
15	154055	154055	154055	154055	154055	154055	154055
16	154056	154056	154056	154056	154056	154056	154056
17	154057	154057	154057	154057	154057	154057	154057
18	154058	154058	154058	154058	154058	154058	154058
19	154059	154059	154059	154059	154059	154059	154059
20	154060	154060	154060	154060	154060	154060	154060
