ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	95781	95781	95781	95781	95781	95781	95781
2	95782	95782	95782	95782	95782	95782	95782
3	95783	95783	95783	95783	95783	95783	95783
4	95784	95784	95784	95784	95784	95784	95784
5	95785	95785	95785	95785	95785	95785	95785
6	95786	95786	95786	95786	95786	95786	95786
7	95787	95787	95787	95787	95787	95787	95787
8	95788	95788	95788	95788	95788	95788	95788
9	95789	95789	95789	95789	95789	95789	95789
10	95790	95790	95790	95790	95790	95790	95790
11	95791	95791	95791	95791	95791	95791	95791
12	95792	95792	95792	95792	95792	95792	95792
13	95793	95793	95793	95793	95793	95793	95793
14	95794	95794	95794	95794	95794	95794	95794
15	95795	95795	95795	95795	95795	95795	95795
16	95796	95796	95796	95796	95796	95796	95796
17	95797	95797	95797	95797	95797	95797	95797
18	95798	95798	95798	95798	95798	95798	95798
19	95799	95799	95799	95799	95799	95799	95799
20	95800	95800	95800	95800	95800	95800	95800
