ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	131801	131801	131801	131801	131801	131801	131801
2	131802	131802	131802	131802	131802	131802	131802
3	131803	131803	131803	131803	131803	131803	131803
4	131804	131804	131804	131804	131804	131804	131804
5	131805	131805	131805	131805	131805	131805	131805
6	131806	131806	131806	131806	131806	131806	131806
7	131807	131807	131807	131807	131807	131807	131807
8	131808	131808	131808	131808	131808	131808	131808
9	131809	131809	131809	131809	131809	131809	131809
10	131810	131810	131810	131810	131810	131810	131810
11	131811	131811	131811	131811	131811	131811	131811
12	131812	131812	131812	131812	131812	131812	131812
13	131813	131813	131813	131813	131813	131813	131813
14	131814	131814	131814	131814	131814	131814	131814
15	131815	131815	131815	131815	131815	131815	131815
16	131816	131816	131816	131816	131816	131816	131816
17	131817	131817	131817	131817	131817	131817	131817
18	131818	131818	131818	131818	131818	131818	131818
19	131819	131819	131819	131819	131819	131819	131819
20	131820	131820	131820	131820	131820	131820	131820
