ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	141441	141441	141441	141441	141441	141441	141441
2	141442	141442	141442	141442	141442	141442	141442
3	141443	141443	141443	141443	141443	141443	141443
4	141444	141444	141444	141444	141444	141444	141444
5	141445	141445	141445	141445	141445	141445	141445
6	141446	141446	141446	141446	141446	141446	141446
7	141447	141447	141447	141447	141447	141447	141447
8	141448	141448	141448	141448	141448	141448	141448
9	141449	141449	141449	141449	141449	141449	141449
10	141450	141450	141450	141450	141450	141450	141450
11	141451	141451	141451	141451	141451	141451	141451
12	141452	141452	141452	141452	141452	141452	141452
13	141453	141453	141453	141453	141453	141453	141453
14	141454	141454	141454	141454	141454	141454	141454
15	141455	141455	141455	141455	141455	141455	141455
16	141456	141456	141456	141456	141456	141456	141456
17	141457	141457	141457	141457	141457	141457	141457
18	141458	141458	141458	141458	141458	141458	141458
19	141459	141459	141459	141459	141459	141459	141459
20	141460	141460	141460	141460	141460	141460	141460
