ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	124421	124421	124421	124421	124421	124421	124421
2	124422	124422	124422	124422	124422	124422	124422
3	124423	124423	124423	124423	124423	124423	124423
4	124424	124424	124424	124424	124424	124424	124424
5	124425	124425	124425	124425	124425	124425	124425
6	124426	124426	124426	124426	124426	124426	124426
7	124427	124427	124427	124427	124427	124427	124427
8	124428	124428	124428	124428	124428	124428	124428
9	124429	124429	124429	124429	124429	124429	124429
10	124430	124430	124430	124430	124430	124430	124430
11	124431	124431	124431	124431	124431	124431	124431
12	124432	124432	124432	124432	124432	124432	124432
13	124433	124433	124433	124433	124433	124433	124433
14	124434	124434	124434	124434	124434	124434	124434
15	124435	124435	124435	124435	124435	124435	124435
16	124436	124436	124436	124436	124436	124436	124436
17	124437	124437	124437	124437	124437	124437	124437
18	124438	124438	124438	124438	124438	124438	124438
19	124439	124439	124439	124439	124439	124439	124439
20	124440	124440	124440	124440	124440	124440	124440
