ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	113681	113681	113681	113681	113681	113681	113681
2	113682	113682	113682	113682	113682	113682	113682
3	113683	113683	113683	113683	113683	113683	113683
4	113684	113684	113684	113684	113684	113684	113684
5	113685	113685	113685	113685	113685	113685	113685
6	113686	113686	113686	113686	113686	113686	113686
7	113687	113687	113687	113687	113687	113687	113687
8	113688	113688	113688	113688	113688	113688	113688
9	113689	113689	113689	113689	113689	113689	113689
10	113690	113690	113690	113690	113690	113690	113690
11	113691	113691	113691	113691	113691	113691	113691
12	113692	113692	113692	113692	113692	113692	113692
13	113693	113693	113693	113693	113693	113693	113693
14	113694	113694	113694	113694	113694	113694	113694
15	113695	113695	113695	113695	113695	113695	113695
16	113696	113696	113696	113696	113696	113696	113696
17	113697	113697	113697	113697	113697	113697	113697
18	113698	113698	113698	113698	113698	113698	113698
19	113699	113699	113699	113699	113699	113699	113699
20	113700	113700	113700	113700	113700	113700	113700
