ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	121001	121001	121001	121001	121001	121001	121001
2	121002	121002	121002	121002	121002	121002	121002
3	121003	121003	121003	121003	121003	121003	121003
4	121004	121004	121004	121004	121004	121004	121004
5	121005	121005	121005	121005	121005	121005	121005
6	121006	121006	121006	121006	121006	121006	121006
7	121007	121007	121007	121007	121007	121007	121007
8	121008	121008	121008	121008	121008	121008	121008
9	121009	121009	121009	121009	121009	121009	121009
10	121010	121010	121010	121010	121010	121010	121010
11	121011	121011	121011	121011	121011	121011	121011
12	121012	121012	121012	121012	121012	121012	121012
13	121013	121013	121013	121013	121013	121013	121013
14	121014	121014	121014	121014	121014	121014	121014
15	121015	121015	121015	121015	121015	121015	121015
16	121016	121016	121016	121016	121016	121016	121016
17	121017	121017	121017	121017	121017	121017	121017
18	121018	121018	121018	121018	121018	121018	121018
19	121019	121019	121019	121019	121019	121019	121019
20	121020	121020	121020	121020	121020	121020	121020
