ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	34361	34361	34361	34361	34361	34361	34361
2	34362	34362	34362	34362	34362	34362	34362
3	34363	34363	34363	34363	34363	34363	34363
4	34364	34364	34364	34364	34364	34364	34364
5	34365	34365	34365	34365	34365	34365	34365
6	34366	34366	34366	34366	34366	34366	34366
7	34367	34367	34367	34367	34367	34367	34367
8	34368	34368	34368	34368	34368	34368	34368
9	34369	34369	34369	34369	34369	34369	34369
10	34370	34370	34370	34370	34370	34370	34370
11	34371	34371	34371	34371	34371	34371	34371
12	34372	34372	34372	34372	34372	34372	34372
13	34373	34373	34373	34373	34373	34373	34373
14	34374	34374	34374	34374	34374	34374	34374
15	34375	34375	34375	34375	34375	34375	34375
16	34376	34376	34376	34376	34376	34376	34376
17	34377	34377	34377	34377	34377	34377	34377
18	34378	34378	34378	34378	34378	34378	34378
19	34379	34379	34379	34379	34379	34379	34379
20	34380	34380	34380	34380	34380	34380	34380
