ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	117961	117961	117961	117961	117961	117961	117961
2	117962	117962	117962	117962	117962	117962	117962
3	117963	117963	117963	117963	117963	117963	117963
4	117964	117964	117964	117964	117964	117964	117964
5	117965	117965	117965	117965	117965	117965	117965
6	117966	117966	117966	117966	117966	117966	117966
7	117967	117967	117967	117967	117967	117967	117967
8	117968	117968	117968	117968	117968	117968	117968
9	117969	117969	117969	117969	117969	117969	117969
10	117970	117970	117970	117970	117970	117970	117970
11	117971	117971	117971	117971	117971	117971	117971
12	117972	117972	117972	117972	117972	117972	117972
13	117973	117973	117973	117973	117973	117973	117973
14	117974	117974	117974	117974	117974	117974	117974
15	117975	117975	117975	117975	117975	117975	117975
16	117976	117976	117976	117976	117976	117976	117976
17	117977	117977	117977	117977	117977	117977	117977
18	117978	117978	117978	117978	117978	117978	117978
19	117979	117979	117979	117979	117979	117979	117979
20	117980	117980	117980	117980	117980	117980	117980
