ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	181181	181181	181181	181181	181181	181181	181181
2	181182	181182	181182	181182	181182	181182	181182
3	181183	181183	181183	181183	181183	181183	181183
4	181184	181184	181184	181184	181184	181184	181184
5	181185	181185	181185	181185	181185	181185	181185
6	181186	181186	181186	181186	181186	181186	181186
7	181187	181187	181187	181187	181187	181187	181187
8	181188	181188	181188	181188	181188	181188	181188
9	181189	181189	181189	181189	181189	181189	181189
10	181190	181190	181190	181190	181190	181190	181190
11	181191	181191	181191	181191	181191	181191	181191
12	181192	181192	181192	181192	181192	181192	181192
13	181193	181193	181193	181193	181193	181193	181193
14	181194	181194	181194	181194	181194	181194	181194
15	181195	181195	181195	181195	181195	181195	181195
16	181196	181196	181196	181196	181196	181196	181196
17	181197	181197	181197	181197	181197	181197	181197
18	181198	181198	181198	181198	181198	181198	181198
19	181199	181199	181199	181199	181199	181199	181199
20	181200	181200	181200	181200	181200	181200	181200
