ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	95681	95681	95681	95681	95681	95681	95681
2	95682	95682	95682	95682	95682	95682	95682
3	95683	95683	95683	95683	95683	95683	95683
4	95684	95684	95684	95684	95684	95684	95684
5	95685	95685	95685	95685	95685	95685	95685
6	95686	95686	95686	95686	95686	95686	95686
7	95687	95687	95687	95687	95687	95687	95687
8	95688	95688	95688	95688	95688	95688	95688
9	95689	95689	95689	95689	95689	95689	95689
10	95690	95690	95690	95690	95690	95690	95690
11	95691	95691	95691	95691	95691	95691	95691
12	95692	95692	95692	95692	95692	95692	95692
13	95693	95693	95693	95693	95693	95693	95693
14	95694	95694	95694	95694	95694	95694	95694
15	95695	95695	95695	95695	95695	95695	95695
16	95696	95696	95696	95696	95696	95696	95696
17	95697	95697	95697	95697	95697	95697	95697
18	95698	95698	95698	95698	95698	95698	95698
19	95699	95699	95699	95699	95699	95699	95699
20	95700	95700	95700	95700	95700	95700	95700
