ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	143241	143241	143241	143241	143241	143241	143241
2	143242	143242	143242	143242	143242	143242	143242
3	143243	143243	143243	143243	143243	143243	143243
4	143244	143244	143244	143244	143244	143244	143244
5	143245	143245	143245	143245	143245	143245	143245
6	143246	143246	143246	143246	143246	143246	143246
7	143247	143247	143247	143247	143247	143247	143247
8	143248	143248	143248	143248	143248	143248	143248
9	143249	143249	143249	143249	143249	143249	143249
10	143250	143250	143250	143250	143250	143250	143250
11	143251	143251	143251	143251	143251	143251	143251
12	143252	143252	143252	143252	143252	143252	143252
13	143253	143253	143253	143253	143253	143253	143253
14	143254	143254	143254	143254	143254	143254	143254
15	143255	143255	143255	143255	143255	143255	143255
16	143256	143256	143256	143256	143256	143256	143256
17	143257	143257	143257	143257	143257	143257	143257
18	143258	143258	143258	143258	143258	143258	143258
19	143259	143259	143259	143259	143259	143259	143259
20	143260	143260	143260	143260	143260	143260	143260
