ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	168261	168261	168261	168261	168261	168261	168261
2	168262	168262	168262	168262	168262	168262	168262
3	168263	168263	168263	168263	168263	168263	168263
4	168264	168264	168264	168264	168264	168264	168264
5	168265	168265	168265	168265	168265	168265	168265
6	168266	168266	168266	168266	168266	168266	168266
7	168267	168267	168267	168267	168267	168267	168267
8	168268	168268	168268	168268	168268	168268	168268
9	168269	168269	168269	168269	168269	168269	168269
10	168270	168270	168270	168270	168270	168270	168270
11	168271	168271	168271	168271	168271	168271	168271
12	168272	168272	168272	168272	168272	168272	168272
13	168273	168273	168273	168273	168273	168273	168273
14	168274	168274	168274	168274	168274	168274	168274
15	168275	168275	168275	168275	168275	168275	168275
16	168276	168276	168276	168276	168276	168276	168276
17	168277	168277	168277	168277	168277	168277	168277
18	168278	168278	168278	168278	168278	168278	168278
19	168279	168279	168279	168279	168279	168279	168279
20	168280	168280	168280	168280	168280	168280	168280
