ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	199361	199361	199361	199361	199361	199361	199361
2	199362	199362	199362	199362	199362	199362	199362
3	199363	199363	199363	199363	199363	199363	199363
4	199364	199364	199364	199364	199364	199364	199364
5	199365	199365	199365	199365	199365	199365	199365
6	199366	199366	199366	199366	199366	199366	199366
7	199367	199367	199367	199367	199367	199367	199367
8	199368	199368	199368	199368	199368	199368	199368
9	199369	199369	199369	199369	199369	199369	199369
10	199370	199370	199370	199370	199370	199370	199370
11	199371	199371	199371	199371	199371	199371	199371
12	199372	199372	199372	199372	199372	199372	199372
13	199373	199373	199373	199373	199373	199373	199373
14	199374	199374	199374	199374	199374	199374	199374
15	199375	199375	199375	199375	199375	199375	199375
16	199376	199376	199376	199376	199376	199376	199376
17	199377	199377	199377	199377	199377	199377	199377
18	199378	199378	199378	199378	199378	199378	199378
19	199379	199379	199379	199379	199379	199379	199379
20	199380	199380	199380	199380	199380	199380	199380
