ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	37501	37501	37501	37501	37501	37501	37501
2	37502	37502	37502	37502	37502	37502	37502
3	37503	37503	37503	37503	37503	37503	37503
4	37504	37504	37504	37504	37504	37504	37504
5	37505	37505	37505	37505	37505	37505	37505
6	37506	37506	37506	37506	37506	37506	37506
7	37507	37507	37507	37507	37507	37507	37507
8	37508	37508	37508	37508	37508	37508	37508
9	37509	37509	37509	37509	37509	37509	37509
10	37510	37510	37510	37510	37510	37510	37510
11	37511	37511	37511	37511	37511	37511	37511
12	37512	37512	37512	37512	37512	37512	37512
13	37513	37513	37513	37513	37513	37513	37513
14	37514	37514	37514	37514	37514	37514	37514
15	37515	37515	37515	37515	37515	37515	37515
16	37516	37516	37516	37516	37516	37516	37516
17	37517	37517	37517	37517	37517	37517	37517
18	37518	37518	37518	37518	37518	37518	37518
19	37519	37519	37519	37519	37519	37519	37519
20	37520	37520	37520	37520	37520	37520	37520
