ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	105381	105381	105381	105381	105381	105381	105381
2	105382	105382	105382	105382	105382	105382	105382
3	105383	105383	105383	105383	105383	105383	105383
4	105384	105384	105384	105384	105384	105384	105384
5	105385	105385	105385	105385	105385	105385	105385
6	105386	105386	105386	105386	105386	105386	105386
7	105387	105387	105387	105387	105387	105387	105387
8	105388	105388	105388	105388	105388	105388	105388
9	105389	105389	105389	105389	105389	105389	105389
10	105390	105390	105390	105390	105390	105390	105390
11	105391	105391	105391	105391	105391	105391	105391
12	105392	105392	105392	105392	105392	105392	105392
13	105393	105393	105393	105393	105393	105393	105393
14	105394	105394	105394	105394	105394	105394	105394
15	105395	105395	105395	105395	105395	105395	105395
16	105396	105396	105396	105396	105396	105396	105396
17	105397	105397	105397	105397	105397	105397	105397
18	105398	105398	105398	105398	105398	105398	105398
19	105399	105399	105399	105399	105399	105399	105399
20	105400	105400	105400	105400	105400	105400	105400
