ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	74501	74501	74501	74501	74501	74501	74501
2	74502	74502	74502	74502	74502	74502	74502
3	74503	74503	74503	74503	74503	74503	74503
4	74504	74504	74504	74504	74504	74504	74504
5	74505	74505	74505	74505	74505	74505	74505
6	74506	74506	74506	74506	74506	74506	74506
7	74507	74507	74507	74507	74507	74507	74507
8	74508	74508	74508	74508	74508	74508	74508
9	74509	74509	74509	74509	74509	74509	74509
10	74510	74510	74510	74510	74510	74510	74510
11	74511	74511	74511	74511	74511	74511	74511
12	74512	74512	74512	74512	74512	74512	74512
13	74513	74513	74513	74513	74513	74513	74513
14	74514	74514	74514	74514	74514	74514	74514
15	74515	74515	74515	74515	74515	74515	74515
16	74516	74516	74516	74516	74516	74516	74516
17	74517	74517	74517	74517	74517	74517	74517
18	74518	74518	74518	74518	74518	74518	74518
19	74519	74519	74519	74519	74519	74519	74519
20	74520	74520	74520	74520	74520	74520	74520
