ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	90761	90761	90761	90761	90761	90761	90761
2	90762	90762	90762	90762	90762	90762	90762
3	90763	90763	90763	90763	90763	90763	90763
4	90764	90764	90764	90764	90764	90764	90764
5	90765	90765	90765	90765	90765	90765	90765
6	90766	90766	90766	90766	90766	90766	90766
7	90767	90767	90767	90767	90767	90767	90767
8	90768	90768	90768	90768	90768	90768	90768
9	90769	90769	90769	90769	90769	90769	90769
10	90770	90770	90770	90770	90770	90770	90770
11	90771	90771	90771	90771	90771	90771	90771
12	90772	90772	90772	90772	90772	90772	90772
13	90773	90773	90773	90773	90773	90773	90773
14	90774	90774	90774	90774	90774	90774	90774
15	90775	90775	90775	90775	90775	90775	90775
16	90776	90776	90776	90776	90776	90776	90776
17	90777	90777	90777	90777	90777	90777	90777
18	90778	90778	90778	90778	90778	90778	90778
19	90779	90779	90779	90779	90779	90779	90779
20	90780	90780	90780	90780	90780	90780	90780
