ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	84761	84761	84761	84761	84761	84761	84761
2	84762	84762	84762	84762	84762	84762	84762
3	84763	84763	84763	84763	84763	84763	84763
4	84764	84764	84764	84764	84764	84764	84764
5	84765	84765	84765	84765	84765	84765	84765
6	84766	84766	84766	84766	84766	84766	84766
7	84767	84767	84767	84767	84767	84767	84767
8	84768	84768	84768	84768	84768	84768	84768
9	84769	84769	84769	84769	84769	84769	84769
10	84770	84770	84770	84770	84770	84770	84770
11	84771	84771	84771	84771	84771	84771	84771
12	84772	84772	84772	84772	84772	84772	84772
13	84773	84773	84773	84773	84773	84773	84773
14	84774	84774	84774	84774	84774	84774	84774
15	84775	84775	84775	84775	84775	84775	84775
16	84776	84776	84776	84776	84776	84776	84776
17	84777	84777	84777	84777	84777	84777	84777
18	84778	84778	84778	84778	84778	84778	84778
19	84779	84779	84779	84779	84779	84779	84779
20	84780	84780	84780	84780	84780	84780	84780
