ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	141361	141361	141361	141361	141361	141361	141361
2	141362	141362	141362	141362	141362	141362	141362
3	141363	141363	141363	141363	141363	141363	141363
4	141364	141364	141364	141364	141364	141364	141364
5	141365	141365	141365	141365	141365	141365	141365
6	141366	141366	141366	141366	141366	141366	141366
7	141367	141367	141367	141367	141367	141367	141367
8	141368	141368	141368	141368	141368	141368	141368
9	141369	141369	141369	141369	141369	141369	141369
10	141370	141370	141370	141370	141370	141370	141370
11	141371	141371	141371	141371	141371	141371	141371
12	141372	141372	141372	141372	141372	141372	141372
13	141373	141373	141373	141373	141373	141373	141373
14	141374	141374	141374	141374	141374	141374	141374
15	141375	141375	141375	141375	141375	141375	141375
16	141376	141376	141376	141376	141376	141376	141376
17	141377	141377	141377	141377	141377	141377	141377
18	141378	141378	141378	141378	141378	141378	141378
19	141379	141379	141379	141379	141379	141379	141379
20	141380	141380	141380	141380	141380	141380	141380
