ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	118841	118841	118841	118841	118841	118841	118841
2	118842	118842	118842	118842	118842	118842	118842
3	118843	118843	118843	118843	118843	118843	118843
4	118844	118844	118844	118844	118844	118844	118844
5	118845	118845	118845	118845	118845	118845	118845
6	118846	118846	118846	118846	118846	118846	118846
7	118847	118847	118847	118847	118847	118847	118847
8	118848	118848	118848	118848	118848	118848	118848
9	118849	118849	118849	118849	118849	118849	118849
10	118850	118850	118850	118850	118850	118850	118850
11	118851	118851	118851	118851	118851	118851	118851
12	118852	118852	118852	118852	118852	118852	118852
13	118853	118853	118853	118853	118853	118853	118853
14	118854	118854	118854	118854	118854	118854	118854
15	118855	118855	118855	118855	118855	118855	118855
16	118856	118856	118856	118856	118856	118856	118856
17	118857	118857	118857	118857	118857	118857	118857
18	118858	118858	118858	118858	118858	118858	118858
19	118859	118859	118859	118859	118859	118859	118859
20	118860	118860	118860	118860	118860	118860	118860
