ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	143621	143621	143621	143621	143621	143621	143621
2	143622	143622	143622	143622	143622	143622	143622
3	143623	143623	143623	143623	143623	143623	143623
4	143624	143624	143624	143624	143624	143624	143624
5	143625	143625	143625	143625	143625	143625	143625
6	143626	143626	143626	143626	143626	143626	143626
7	143627	143627	143627	143627	143627	143627	143627
8	143628	143628	143628	143628	143628	143628	143628
9	143629	143629	143629	143629	143629	143629	143629
10	143630	143630	143630	143630	143630	143630	143630
11	143631	143631	143631	143631	143631	143631	143631
12	143632	143632	143632	143632	143632	143632	143632
13	143633	143633	143633	143633	143633	143633	143633
14	143634	143634	143634	143634	143634	143634	143634
15	143635	143635	143635	143635	143635	143635	143635
16	143636	143636	143636	143636	143636	143636	143636
17	143637	143637	143637	143637	143637	143637	143637
18	143638	143638	143638	143638	143638	143638	143638
19	143639	143639	143639	143639	143639	143639	143639
20	143640	143640	143640	143640	143640	143640	143640
