ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	143761	143761	143761	143761	143761	143761	143761
2	143762	143762	143762	143762	143762	143762	143762
3	143763	143763	143763	143763	143763	143763	143763
4	143764	143764	143764	143764	143764	143764	143764
5	143765	143765	143765	143765	143765	143765	143765
6	143766	143766	143766	143766	143766	143766	143766
7	143767	143767	143767	143767	143767	143767	143767
8	143768	143768	143768	143768	143768	143768	143768
9	143769	143769	143769	143769	143769	143769	143769
10	143770	143770	143770	143770	143770	143770	143770
11	143771	143771	143771	143771	143771	143771	143771
12	143772	143772	143772	143772	143772	143772	143772
13	143773	143773	143773	143773	143773	143773	143773
14	143774	143774	143774	143774	143774	143774	143774
15	143775	143775	143775	143775	143775	143775	143775
16	143776	143776	143776	143776	143776	143776	143776
17	143777	143777	143777	143777	143777	143777	143777
18	143778	143778	143778	143778	143778	143778	143778
19	143779	143779	143779	143779	143779	143779	143779
20	143780	143780	143780	143780	143780	143780	143780
