ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	104301	104301	104301	104301	104301	104301	104301
2	104302	104302	104302	104302	104302	104302	104302
3	104303	104303	104303	104303	104303	104303	104303
4	104304	104304	104304	104304	104304	104304	104304
5	104305	104305	104305	104305	104305	104305	104305
6	104306	104306	104306	104306	104306	104306	104306
7	104307	104307	104307	104307	104307	104307	104307
8	104308	104308	104308	104308	104308	104308	104308
9	104309	104309	104309	104309	104309	104309	104309
10	104310	104310	104310	104310	104310	104310	104310
11	104311	104311	104311	104311	104311	104311	104311
12	104312	104312	104312	104312	104312	104312	104312
13	104313	104313	104313	104313	104313	104313	104313
14	104314	104314	104314	104314	104314	104314	104314
15	104315	104315	104315	104315	104315	104315	104315
16	104316	104316	104316	104316	104316	104316	104316
17	104317	104317	104317	104317	104317	104317	104317
18	104318	104318	104318	104318	104318	104318	104318
19	104319	104319	104319	104319	104319	104319	104319
20	104320	104320	104320	104320	104320	104320	104320
