ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	108921	108921	108921	108921	108921	108921	108921
2	108922	108922	108922	108922	108922	108922	108922
3	108923	108923	108923	108923	108923	108923	108923
4	108924	108924	108924	108924	108924	108924	108924
5	108925	108925	108925	108925	108925	108925	108925
6	108926	108926	108926	108926	108926	108926	108926
7	108927	108927	108927	108927	108927	108927	108927
8	108928	108928	108928	108928	108928	108928	108928
9	108929	108929	108929	108929	108929	108929	108929
10	108930	108930	108930	108930	108930	108930	108930
11	108931	108931	108931	108931	108931	108931	108931
12	108932	108932	108932	108932	108932	108932	108932
13	108933	108933	108933	108933	108933	108933	108933
14	108934	108934	108934	108934	108934	108934	108934
15	108935	108935	108935	108935	108935	108935	108935
16	108936	108936	108936	108936	108936	108936	108936
17	108937	108937	108937	108937	108937	108937	108937
18	108938	108938	108938	108938	108938	108938	108938
19	108939	108939	108939	108939	108939	108939	108939
20	108940	108940	108940	108940	108940	108940	108940
