ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	106601	106601	106601	106601	106601	106601	106601
2	106602	106602	106602	106602	106602	106602	106602
3	106603	106603	106603	106603	106603	106603	106603
4	106604	106604	106604	106604	106604	106604	106604
5	106605	106605	106605	106605	106605	106605	106605
6	106606	106606	106606	106606	106606	106606	106606
7	106607	106607	106607	106607	106607	106607	106607
8	106608	106608	106608	106608	106608	106608	106608
9	106609	106609	106609	106609	106609	106609	106609
10	106610	106610	106610	106610	106610	106610	106610
11	106611	106611	106611	106611	106611	106611	106611
12	106612	106612	106612	106612	106612	106612	106612
13	106613	106613	106613	106613	106613	106613	106613
14	106614	106614	106614	106614	106614	106614	106614
15	106615	106615	106615	106615	106615	106615	106615
16	106616	106616	106616	106616	106616	106616	106616
17	106617	106617	106617	106617	106617	106617	106617
18	106618	106618	106618	106618	106618	106618	106618
19	106619	106619	106619	106619	106619	106619	106619
20	106620	106620	106620	106620	106620	106620	106620
