ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	124481	124481	124481	124481	124481	124481	124481
2	124482	124482	124482	124482	124482	124482	124482
3	124483	124483	124483	124483	124483	124483	124483
4	124484	124484	124484	124484	124484	124484	124484
5	124485	124485	124485	124485	124485	124485	124485
6	124486	124486	124486	124486	124486	124486	124486
7	124487	124487	124487	124487	124487	124487	124487
8	124488	124488	124488	124488	124488	124488	124488
9	124489	124489	124489	124489	124489	124489	124489
10	124490	124490	124490	124490	124490	124490	124490
11	124491	124491	124491	124491	124491	124491	124491
12	124492	124492	124492	124492	124492	124492	124492
13	124493	124493	124493	124493	124493	124493	124493
14	124494	124494	124494	124494	124494	124494	124494
15	124495	124495	124495	124495	124495	124495	124495
16	124496	124496	124496	124496	124496	124496	124496
17	124497	124497	124497	124497	124497	124497	124497
18	124498	124498	124498	124498	124498	124498	124498
19	124499	124499	124499	124499	124499	124499	124499
20	124500	124500	124500	124500	124500	124500	124500
