ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	65361	65361	65361	65361	65361	65361	65361
2	65362	65362	65362	65362	65362	65362	65362
3	65363	65363	65363	65363	65363	65363	65363
4	65364	65364	65364	65364	65364	65364	65364
5	65365	65365	65365	65365	65365	65365	65365
6	65366	65366	65366	65366	65366	65366	65366
7	65367	65367	65367	65367	65367	65367	65367
8	65368	65368	65368	65368	65368	65368	65368
9	65369	65369	65369	65369	65369	65369	65369
10	65370	65370	65370	65370	65370	65370	65370
11	65371	65371	65371	65371	65371	65371	65371
12	65372	65372	65372	65372	65372	65372	65372
13	65373	65373	65373	65373	65373	65373	65373
14	65374	65374	65374	65374	65374	65374	65374
15	65375	65375	65375	65375	65375	65375	65375
16	65376	65376	65376	65376	65376	65376	65376
17	65377	65377	65377	65377	65377	65377	65377
18	65378	65378	65378	65378	65378	65378	65378
19	65379	65379	65379	65379	65379	65379	65379
20	65380	65380	65380	65380	65380	65380	65380
