ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	15401	15401	15401	15401	15401	15401	15401
2	15402	15402	15402	15402	15402	15402	15402
3	15403	15403	15403	15403	15403	15403	15403
4	15404	15404	15404	15404	15404	15404	15404
5	15405	15405	15405	15405	15405	15405	15405
6	15406	15406	15406	15406	15406	15406	15406
7	15407	15407	15407	15407	15407	15407	15407
8	15408	15408	15408	15408	15408	15408	15408
9	15409	15409	15409	15409	15409	15409	15409
10	15410	15410	15410	15410	15410	15410	15410
11	15411	15411	15411	15411	15411	15411	15411
12	15412	15412	15412	15412	15412	15412	15412
13	15413	15413	15413	15413	15413	15413	15413
14	15414	15414	15414	15414	15414	15414	15414
15	15415	15415	15415	15415	15415	15415	15415
16	15416	15416	15416	15416	15416	15416	15416
17	15417	15417	15417	15417	15417	15417	15417
18	15418	15418	15418	15418	15418	15418	15418
19	15419	15419	15419	15419	15419	15419	15419
20	15420	15420	15420	15420	15420	15420	15420
