ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	94441	94441	94441	94441	94441	94441	94441
2	94442	94442	94442	94442	94442	94442	94442
3	94443	94443	94443	94443	94443	94443	94443
4	94444	94444	94444	94444	94444	94444	94444
5	94445	94445	94445	94445	94445	94445	94445
6	94446	94446	94446	94446	94446	94446	94446
7	94447	94447	94447	94447	94447	94447	94447
8	94448	94448	94448	94448	94448	94448	94448
9	94449	94449	94449	94449	94449	94449	94449
10	94450	94450	94450	94450	94450	94450	94450
11	94451	94451	94451	94451	94451	94451	94451
12	94452	94452	94452	94452	94452	94452	94452
13	94453	94453	94453	94453	94453	94453	94453
14	94454	94454	94454	94454	94454	94454	94454
15	94455	94455	94455	94455	94455	94455	94455
16	94456	94456	94456	94456	94456	94456	94456
17	94457	94457	94457	94457	94457	94457	94457
18	94458	94458	94458	94458	94458	94458	94458
19	94459	94459	94459	94459	94459	94459	94459
20	94460	94460	94460	94460	94460	94460	94460
