ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	152101	152101	152101	152101	152101	152101	152101
2	152102	152102	152102	152102	152102	152102	152102
3	152103	152103	152103	152103	152103	152103	152103
4	152104	152104	152104	152104	152104	152104	152104
5	152105	152105	152105	152105	152105	152105	152105
6	152106	152106	152106	152106	152106	152106	152106
7	152107	152107	152107	152107	152107	152107	152107
8	152108	152108	152108	152108	152108	152108	152108
9	152109	152109	152109	152109	152109	152109	152109
10	152110	152110	152110	152110	152110	152110	152110
11	152111	152111	152111	152111	152111	152111	152111
12	152112	152112	152112	152112	152112	152112	152112
13	152113	152113	152113	152113	152113	152113	152113
14	152114	152114	152114	152114	152114	152114	152114
15	152115	152115	152115	152115	152115	152115	152115
16	152116	152116	152116	152116	152116	152116	152116
17	152117	152117	152117	152117	152117	152117	152117
18	152118	152118	152118	152118	152118	152118	152118
19	152119	152119	152119	152119	152119	152119	152119
20	152120	152120	152120	152120	152120	152120	152120
