ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	50801	50801	50801	50801	50801	50801	50801
2	50802	50802	50802	50802	50802	50802	50802
3	50803	50803	50803	50803	50803	50803	50803
4	50804	50804	50804	50804	50804	50804	50804
5	50805	50805	50805	50805	50805	50805	50805
6	50806	50806	50806	50806	50806	50806	50806
7	50807	50807	50807	50807	50807	50807	50807
8	50808	50808	50808	50808	50808	50808	50808
9	50809	50809	50809	50809	50809	50809	50809
10	50810	50810	50810	50810	50810	50810	50810
11	50811	50811	50811	50811	50811	50811	50811
12	50812	50812	50812	50812	50812	50812	50812
13	50813	50813	50813	50813	50813	50813	50813
14	50814	50814	50814	50814	50814	50814	50814
15	50815	50815	50815	50815	50815	50815	50815
16	50816	50816	50816	50816	50816	50816	50816
17	50817	50817	50817	50817	50817	50817	50817
18	50818	50818	50818	50818	50818	50818	50818
19	50819	50819	50819	50819	50819	50819	50819
20	50820	50820	50820	50820	50820	50820	50820
