ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	133641	133641	133641	133641	133641	133641	133641
2	133642	133642	133642	133642	133642	133642	133642
3	133643	133643	133643	133643	133643	133643	133643
4	133644	133644	133644	133644	133644	133644	133644
5	133645	133645	133645	133645	133645	133645	133645
6	133646	133646	133646	133646	133646	133646	133646
7	133647	133647	133647	133647	133647	133647	133647
8	133648	133648	133648	133648	133648	133648	133648
9	133649	133649	133649	133649	133649	133649	133649
10	133650	133650	133650	133650	133650	133650	133650
11	133651	133651	133651	133651	133651	133651	133651
12	133652	133652	133652	133652	133652	133652	133652
13	133653	133653	133653	133653	133653	133653	133653
14	133654	133654	133654	133654	133654	133654	133654
15	133655	133655	133655	133655	133655	133655	133655
16	133656	133656	133656	133656	133656	133656	133656
17	133657	133657	133657	133657	133657	133657	133657
18	133658	133658	133658	133658	133658	133658	133658
19	133659	133659	133659	133659	133659	133659	133659
20	133660	133660	133660	133660	133660	133660	133660
