ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	196281	196281	196281	196281	196281	196281	196281
2	196282	196282	196282	196282	196282	196282	196282
3	196283	196283	196283	196283	196283	196283	196283
4	196284	196284	196284	196284	196284	196284	196284
5	196285	196285	196285	196285	196285	196285	196285
6	196286	196286	196286	196286	196286	196286	196286
7	196287	196287	196287	196287	196287	196287	196287
8	196288	196288	196288	196288	196288	196288	196288
9	196289	196289	196289	196289	196289	196289	196289
10	196290	196290	196290	196290	196290	196290	196290
11	196291	196291	196291	196291	196291	196291	196291
12	196292	196292	196292	196292	196292	196292	196292
13	196293	196293	196293	196293	196293	196293	196293
14	196294	196294	196294	196294	196294	196294	196294
15	196295	196295	196295	196295	196295	196295	196295
16	196296	196296	196296	196296	196296	196296	196296
17	196297	196297	196297	196297	196297	196297	196297
18	196298	196298	196298	196298	196298	196298	196298
19	196299	196299	196299	196299	196299	196299	196299
20	196300	196300	196300	196300	196300	196300	196300
