ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	130401	130401	130401	130401	130401	130401	130401
2	130402	130402	130402	130402	130402	130402	130402
3	130403	130403	130403	130403	130403	130403	130403
4	130404	130404	130404	130404	130404	130404	130404
5	130405	130405	130405	130405	130405	130405	130405
6	130406	130406	130406	130406	130406	130406	130406
7	130407	130407	130407	130407	130407	130407	130407
8	130408	130408	130408	130408	130408	130408	130408
9	130409	130409	130409	130409	130409	130409	130409
10	130410	130410	130410	130410	130410	130410	130410
11	130411	130411	130411	130411	130411	130411	130411
12	130412	130412	130412	130412	130412	130412	130412
13	130413	130413	130413	130413	130413	130413	130413
14	130414	130414	130414	130414	130414	130414	130414
15	130415	130415	130415	130415	130415	130415	130415
16	130416	130416	130416	130416	130416	130416	130416
17	130417	130417	130417	130417	130417	130417	130417
18	130418	130418	130418	130418	130418	130418	130418
19	130419	130419	130419	130419	130419	130419	130419
20	130420	130420	130420	130420	130420	130420	130420
