ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	114961	114961	114961	114961	114961	114961	114961
2	114962	114962	114962	114962	114962	114962	114962
3	114963	114963	114963	114963	114963	114963	114963
4	114964	114964	114964	114964	114964	114964	114964
5	114965	114965	114965	114965	114965	114965	114965
6	114966	114966	114966	114966	114966	114966	114966
7	114967	114967	114967	114967	114967	114967	114967
8	114968	114968	114968	114968	114968	114968	114968
9	114969	114969	114969	114969	114969	114969	114969
10	114970	114970	114970	114970	114970	114970	114970
11	114971	114971	114971	114971	114971	114971	114971
12	114972	114972	114972	114972	114972	114972	114972
13	114973	114973	114973	114973	114973	114973	114973
14	114974	114974	114974	114974	114974	114974	114974
15	114975	114975	114975	114975	114975	114975	114975
16	114976	114976	114976	114976	114976	114976	114976
17	114977	114977	114977	114977	114977	114977	114977
18	114978	114978	114978	114978	114978	114978	114978
19	114979	114979	114979	114979	114979	114979	114979
20	114980	114980	114980	114980	114980	114980	114980
