ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	197601	197601	197601	197601	197601	197601	197601
2	197602	197602	197602	197602	197602	197602	197602
3	197603	197603	197603	197603	197603	197603	197603
4	197604	197604	197604	197604	197604	197604	197604
5	197605	197605	197605	197605	197605	197605	197605
6	197606	197606	197606	197606	197606	197606	197606
7	197607	197607	197607	197607	197607	197607	197607
8	197608	197608	197608	197608	197608	197608	197608
9	197609	197609	197609	197609	197609	197609	197609
10	197610	197610	197610	197610	197610	197610	197610
11	197611	197611	197611	197611	197611	197611	197611
12	197612	197612	197612	197612	197612	197612	197612
13	197613	197613	197613	197613	197613	197613	197613
14	197614	197614	197614	197614	197614	197614	197614
15	197615	197615	197615	197615	197615	197615	197615
16	197616	197616	197616	197616	197616	197616	197616
17	197617	197617	197617	197617	197617	197617	197617
18	197618	197618	197618	197618	197618	197618	197618
19	197619	197619	197619	197619	197619	197619	197619
20	197620	197620	197620	197620	197620	197620	197620
