ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	128421	128421	128421	128421	128421	128421	128421
2	128422	128422	128422	128422	128422	128422	128422
3	128423	128423	128423	128423	128423	128423	128423
4	128424	128424	128424	128424	128424	128424	128424
5	128425	128425	128425	128425	128425	128425	128425
6	128426	128426	128426	128426	128426	128426	128426
7	128427	128427	128427	128427	128427	128427	128427
8	128428	128428	128428	128428	128428	128428	128428
9	128429	128429	128429	128429	128429	128429	128429
10	128430	128430	128430	128430	128430	128430	128430
11	128431	128431	128431	128431	128431	128431	128431
12	128432	128432	128432	128432	128432	128432	128432
13	128433	128433	128433	128433	128433	128433	128433
14	128434	128434	128434	128434	128434	128434	128434
15	128435	128435	128435	128435	128435	128435	128435
16	128436	128436	128436	128436	128436	128436	128436
17	128437	128437	128437	128437	128437	128437	128437
18	128438	128438	128438	128438	128438	128438	128438
19	128439	128439	128439	128439	128439	128439	128439
20	128440	128440	128440	128440	128440	128440	128440
