ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	87261	87261	87261	87261	87261	87261	87261
2	87262	87262	87262	87262	87262	87262	87262
3	87263	87263	87263	87263	87263	87263	87263
4	87264	87264	87264	87264	87264	87264	87264
5	87265	87265	87265	87265	87265	87265	87265
6	87266	87266	87266	87266	87266	87266	87266
7	87267	87267	87267	87267	87267	87267	87267
8	87268	87268	87268	87268	87268	87268	87268
9	87269	87269	87269	87269	87269	87269	87269
10	87270	87270	87270	87270	87270	87270	87270
11	87271	87271	87271	87271	87271	87271	87271
12	87272	87272	87272	87272	87272	87272	87272
13	87273	87273	87273	87273	87273	87273	87273
14	87274	87274	87274	87274	87274	87274	87274
15	87275	87275	87275	87275	87275	87275	87275
16	87276	87276	87276	87276	87276	87276	87276
17	87277	87277	87277	87277	87277	87277	87277
18	87278	87278	87278	87278	87278	87278	87278
19	87279	87279	87279	87279	87279	87279	87279
20	87280	87280	87280	87280	87280	87280	87280
