ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	184941	184941	184941	184941	184941	184941	184941
2	184942	184942	184942	184942	184942	184942	184942
3	184943	184943	184943	184943	184943	184943	184943
4	184944	184944	184944	184944	184944	184944	184944
5	184945	184945	184945	184945	184945	184945	184945
6	184946	184946	184946	184946	184946	184946	184946
7	184947	184947	184947	184947	184947	184947	184947
8	184948	184948	184948	184948	184948	184948	184948
9	184949	184949	184949	184949	184949	184949	184949
10	184950	184950	184950	184950	184950	184950	184950
11	184951	184951	184951	184951	184951	184951	184951
12	184952	184952	184952	184952	184952	184952	184952
13	184953	184953	184953	184953	184953	184953	184953
14	184954	184954	184954	184954	184954	184954	184954
15	184955	184955	184955	184955	184955	184955	184955
16	184956	184956	184956	184956	184956	184956	184956
17	184957	184957	184957	184957	184957	184957	184957
18	184958	184958	184958	184958	184958	184958	184958
19	184959	184959	184959	184959	184959	184959	184959
20	184960	184960	184960	184960	184960	184960	184960
